Date: 01-08 at 22:35:30, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1174.83(13), mean: 2036.52, max: 2843.19
Date: 01-08 at 22:36:27, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1112.52(12), mean: 1892.06, max: 2786.53
Date: 01-08 at 22:37:18, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1095.26(12), mean: 1813.70, max: 2727.86
Date: 01-08 at 22:38:10, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1067.21(12), mean: 1683.05, max: 2507.28
Date: 01-08 at 22:39:01, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1055.82(12), mean: 1662.89, max: 2277.10
Date: 01-08 at 22:39:56, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1055.82(12), mean: 1632.92, max: 2269.53
Date: 01-08 at 22:41:00, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1055.82(12), mean: 1117.68, max: 1160.23
Date: 01-08 at 22:41:49, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1055.82(12), mean: 1164.60, max: 1216.07
Date: 01-08 at 22:42:50, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1046.80(12), mean: 1082.13, max: 1115.64
Date: 01-08 at 22:43:36, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1102.78, max: 1153.98
Date: 01-08 at 22:44:27, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1128.54, max: 1200.79
Date: 01-08 at 22:45:31, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1098.47, max: 1208.38
Date: 01-08 at 22:46:27, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1049.51, max: 1077.63
Date: 01-08 at 22:47:18, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1078.07, max: 1115.64
Date: 01-08 at 22:48:13, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1871.95, max: 2385.46
Date: 01-08 at 22:49:06, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1185.03, max: 1258.86
Date: 01-08 at 22:49:53, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1222.20, max: 1322.22
Date: 01-08 at 22:50:50, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1111.03, max: 1211.63
Date: 01-08 at 22:51:42, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1940.56, max: 2267.04
Date: 01-08 at 22:52:43, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1012.34(12), mean: 1134.32, max: 1186.95
