Date: 07-02 at 23:28:21, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1945.50(20) mean: 2671.93, max: 3211.92
Date: 07-02 at 23:29:57, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1841.01(20) mean: 2470.74, max: 3223.42
Date: 07-02 at 23:31:20, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1807.75(18) mean: 2351.74, max: 3070.51
Date: 07-02 at 23:32:47, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.31(18) mean: 2295.81, max: 3044.82
Date: 07-02 at 23:34:22, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.31(18) mean: 2250.49, max: 2989.68
Date: 07-02 at 23:36:06, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.31(18) mean: 2125.68, max: 2994.68
Date: 07-02 at 23:37:36, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.31(18) mean: 2135.44, max: 3017.25
Date: 07-02 at 23:39:08, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1796.77(20) mean: 2147.53, max: 3018.61
Date: 07-02 at 23:40:49, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1768.80(18) mean: 2023.58, max: 3000.42
Date: 07-02 at 23:42:21, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1763.52(18) mean: 2071.25, max: 3051.88
Date: 07-02 at 23:43:57, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1763.52(18) mean: 2007.84, max: 3090.97
Date: 07-02 at 23:45:32, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1763.52(18) mean: 1931.64, max: 2080.72
Date: 07-02 at 23:47:08, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1763.52(18) mean: 1933.68, max: 2137.02
Date: 07-02 at 23:48:46, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1763.52(18) mean: 1846.89, max: 2075.01
Date: 07-02 at 23:50:23, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1751.48(18) mean: 1843.89, max: 2080.39
Date: 07-02 at 23:51:57, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1743.18(18) mean: 1822.89, max: 1889.86
Date: 07-02 at 23:53:32, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1743.18(18) mean: 1838.00, max: 1949.91
Date: 07-02 at 23:55:02, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1743.18(18) mean: 1846.13, max: 1953.08
Date: 07-02 at 23:56:32, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1743.18(18) mean: 1858.12, max: 2002.15
Date: 07-02 at 23:57:59, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1743.18(18) mean: 1891.96, max: 2060.98
Date: 07-02 at 23:59:44, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1743.18(18) mean: 1801.17, max: 1842.75
