Date: 07-02 at 11:14:00, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1962.75(20) mean: 2702.57, max: 3173.62
Date: 07-02 at 11:15:23, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1867.30(20) mean: 1966.32, max: 2057.09
Date: 07-02 at 11:16:32, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1842.13(19) mean: 1988.76, max: 2100.72
Date: 07-02 at 11:17:46, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1824.71(19) mean: 2033.58, max: 2162.48
Date: 07-02 at 11:19:00, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1801.19(19) mean: 2016.85, max: 2181.29
Date: 07-02 at 11:20:12, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1798.61(18) mean: 1985.13, max: 2240.65
Date: 07-02 at 11:21:27, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1987.35, max: 2202.33
Date: 07-02 at 11:22:50, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1894.67, max: 1970.70
Date: 07-02 at 11:24:04, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1899.23, max: 2037.37
Date: 07-02 at 11:25:13, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1940.30, max: 2106.95
Date: 07-02 at 11:26:24, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1996.35, max: 2148.33
Date: 07-02 at 11:27:45, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1869.37, max: 1969.42
Date: 07-02 at 11:28:58, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1910.52, max: 2045.24
Date: 07-02 at 11:30:07, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1931.17, max: 2040.98
Date: 07-02 at 11:31:17, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1904.38, max: 2067.19
Date: 07-02 at 11:32:26, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1945.06, max: 2097.47
Date: 07-02 at 11:33:39, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 2017.00, max: 2184.35
Date: 07-02 at 11:34:59, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1907.56, max: 1968.21
Date: 07-02 at 11:36:04, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1954.58, max: 2022.39
Date: 07-02 at 11:37:14, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1992.36, max: 2109.74
Date: 07-02 at 11:38:27, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1797.38(18) mean: 1881.78, max: 2132.14
Date: 07-02 at 11:39:49, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1792.01(19) mean: 1839.43, max: 1962.42
Date: 07-02 at 11:40:50, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1792.01(19) mean: 1866.88, max: 1989.82
Date: 07-02 at 11:41:53, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1792.01(19) mean: 1888.97, max: 1979.67
Date: 07-02 at 11:43:08, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1765.16(18) mean: 1830.57, max: 1868.67
Date: 07-02 at 11:44:12, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1764.88(18) mean: 1815.58, max: 1858.92
Date: 07-02 at 11:45:21, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1764.88(18) mean: 1808.28, max: 1889.99
Date: 07-02 at 11:46:36, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1764.88(18) mean: 1804.98, max: 1859.13
Date: 07-02 at 11:47:40, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1764.88(18) mean: 1800.67, max: 1855.14
Date: 07-02 at 11:48:39, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58 best obj: 1764.88(18) mean: 1804.31, max: 1855.56
