Date: 07-10 at 20:19:19, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1546.70(14) mean: 2582.35, max: 3303.05
Date: 07-10 at 20:20:10, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1472.19(14) mean: 2583.63, max: 3254.19
Date: 07-10 at 20:21:03, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1459.40(14) mean: 2601.34, max: 3272.13
Date: 07-10 at 20:21:51, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1452.32(14) mean: 2459.83, max: 3169.73
Date: 07-10 at 20:22:49, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1600.21, max: 1691.10
Date: 07-10 at 20:23:35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1604.78, max: 1737.06
Date: 07-10 at 20:24:19, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1650.79, max: 1775.02
Date: 07-10 at 20:25:12, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1672.60, max: 1813.96
Date: 07-10 at 20:26:15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1519.10, max: 1663.51
Date: 07-10 at 20:27:00, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1731.03, max: 1998.70
Date: 07-10 at 20:27:47, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1743.02, max: 2017.13
Date: 07-10 at 20:28:37, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1261.67 best obj: 1448.38(14) mean: 1724.00, max: 2055.23
