Date: 12-28 at 15:32:54, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1418.13(5), mean: 3106.38, max: 4550.97
Date: 12-28 at 15:33:26, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1356.15(5), mean: 2728.26, max: 4026.54
Date: 12-28 at 15:33:59, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1332.92(8), mean: 1985.80, max: 2947.46
Date: 12-28 at 15:34:37, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1265.35(8), mean: 1590.30, max: 2499.51
Date: 12-28 at 15:35:20, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1230.43(8), mean: 1608.88, max: 2536.50
Date: 12-28 at 15:35:59, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1204.87(7), mean: 1656.47, max: 2613.17
Date: 12-28 at 15:36:48, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1177.23(8), mean: 1540.05, max: 2587.35
Date: 12-28 at 15:37:25, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1131.47(7), mean: 1468.97, max: 2529.02
Date: 12-28 at 15:37:57, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1129.74(7), mean: 1233.71, max: 1298.68
Date: 12-28 at 15:38:36, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1128.98(7), mean: 1188.73, max: 1293.89
Date: 12-28 at 15:39:15, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1128.98(7), mean: 1267.05, max: 1383.66
Date: 12-28 at 15:40:01, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1128.98(7), mean: 1227.85, max: 1400.08
Date: 12-28 at 15:40:45, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1128.98(7), mean: 1234.40, max: 1306.21
Date: 12-28 at 15:41:18, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1128.98(7), mean: 1284.63, max: 1379.23
Date: 12-28 at 15:41:54, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.45(7), mean: 1427.39, max: 1735.80
Date: 12-28 at 15:42:25, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1414.46, max: 1626.45
Date: 12-28 at 15:42:58, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1420.72, max: 1652.51
Date: 12-28 at 15:43:36, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1455.56, max: 1665.89
Date: 12-28 at 15:44:10, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1232.36, max: 1327.42
Date: 12-28 at 15:44:46, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1265.48, max: 1380.25
Date: 12-28 at 15:45:25, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1454.69, max: 1805.15
Date: 12-28 at 15:46:05, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1287.44, max: 1708.24
Date: 12-28 at 15:46:42, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1216.00, max: 1276.94
Date: 12-28 at 15:47:26, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1227.56, max: 1291.77
Date: 12-28 at 15:48:14, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1356.30, max: 1693.92
Date: 12-28 at 15:48:47, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 966.08, best obj: 1111.21(7), mean: 1257.46, max: 1487.88
