Date: 01-11 at 15:19:24, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 1012.68(5), mean: 3228.14, max: 3886.18
Date: 01-11 at 15:19:57, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 893.51(5), mean: 2443.16, max: 3072.91
Date: 01-11 at 15:20:28, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 842.39(5), mean: 1652.57, max: 2237.47
Date: 01-11 at 15:21:01, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 836.21(5), mean: 1051.39, max: 1315.59
Date: 01-11 at 15:21:48, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 768.70(7), mean: 947.15, max: 1186.98
Date: 01-11 at 15:22:32, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 705.06(6), mean: 835.62, max: 927.05
Date: 01-11 at 15:22:59, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 664.93(5), mean: 705.08, max: 744.72
Date: 01-11 at 15:23:44, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 658.81(5), mean: 739.64, max: 794.87
Date: 01-11 at 15:24:33, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 755.50, max: 840.54
Date: 01-11 at 15:25:18, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 751.27, max: 850.63
Date: 01-11 at 15:25:51, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 656.28, max: 716.78
Date: 01-11 at 15:26:17, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 653.11, max: 716.78
Date: 01-11 at 15:26:45, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 626.29, max: 626.29
Date: 01-11 at 15:27:20, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 2572.28, max: 3282.90
Date: 01-11 at 15:27:46, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 626.29(4), mean: 862.67, max: 1379.30
Date: 01-11 at 15:28:13, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 630.07, max: 689.84
Date: 01-11 at 15:28:38, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 622.30, max: 650.06
Date: 01-11 at 15:29:05, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 619.13, max: 650.06
Date: 01-11 at 15:29:33, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-11 at 15:30:00, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-11 at 15:30:26, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 2309.29, max: 2818.78
Date: 01-11 at 15:30:54, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 784.04, max: 1315.66
Date: 01-11 at 15:31:21, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 694.27, max: 777.06
Date: 01-11 at 15:31:48, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 593.68, max: 623.48
Date: 01-11 at 15:32:17, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 2394.93, max: 2875.03
Date: 01-11 at 15:32:45, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 591.56(3), mean: 894.25, max: 1025.03
