Date: 01-27 at 05:30:08, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1382.23(17), mean: 2380.47, max: 2955.25
Date: 01-27 at 05:31:04, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1271.42(16), mean: 2269.82, max: 2897.49
Date: 01-27 at 05:31:57, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1236.70(15), mean: 2217.80, max: 2789.78
Date: 01-27 at 05:32:47, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1235.42(15), mean: 2219.68, max: 2792.07
Date: 01-27 at 05:33:40, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1235.37(15), mean: 2249.45, max: 2830.52
Date: 01-27 at 05:34:36, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1235.37(15), mean: 2175.28, max: 2704.35
Date: 01-27 at 05:35:36, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1235.37(15), mean: 1786.61, max: 2401.07
Date: 01-27 at 05:36:37, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1235.37(15), mean: 1355.41, max: 1448.92
Date: 01-27 at 05:37:33, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1235.37(15), mean: 1368.08, max: 1459.61
Date: 01-27 at 05:38:33, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1231.37(16), mean: 2194.40, max: 2699.59
Date: 01-27 at 05:39:32, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1216.03(15), mean: 1786.56, max: 2529.66
Date: 01-27 at 05:40:21, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.94(15), mean: 1706.03, max: 2383.09
Date: 01-27 at 05:41:12, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 1628.34, max: 2366.41
Date: 01-27 at 05:42:05, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 1656.35, max: 2415.78
Date: 01-27 at 05:42:58, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 1657.32, max: 2394.47
Date: 01-27 at 05:43:58, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 1291.50, max: 1380.49
Date: 01-27 at 05:44:50, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 1336.80, max: 1432.13
Date: 01-27 at 05:45:42, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 2293.69, max: 2721.81
Date: 01-27 at 05:46:34, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 2220.68, max: 2739.46
Date: 01-27 at 05:47:31, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 2101.97, max: 2670.60
Date: 01-27 at 05:48:26, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 1943.65, max: 2552.41
Date: 01-27 at 05:49:17, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 2326.37, max: 2773.32
Date: 01-27 at 05:50:11, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1215.76(15), mean: 2165.41, max: 2684.20
