Date: 12-19 at 06:36:24, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 1170.38(4), mean: 3285.94, max: 4351.59
Date: 12-19 at 06:37:15, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 1107.10(4), mean: 2215.76, max: 3903.40
Date: 12-19 at 06:38:04, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 1039.46(4), mean: 1735.27, max: 3100.68
Date: 12-19 at 06:38:54, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 1007.68(4), mean: 1691.82, max: 3128.40
Date: 12-19 at 06:39:44, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 995.45(4), mean: 1201.28, max: 1468.53
Date: 12-19 at 06:40:33, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 995.45(4), mean: 1166.65, max: 1256.46
Date: 12-19 at 06:41:24, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 983.35(5), mean: 1119.47, max: 1331.50
Date: 12-19 at 06:42:09, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 979.98(5), mean: 1140.27, max: 1311.79
Date: 12-19 at 06:42:59, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 979.98(5), mean: 1118.72, max: 1373.52
Date: 12-19 at 06:43:47, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 979.63(5), mean: 1105.66, max: 1206.52
Date: 12-19 at 06:44:34, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 974.51(5), mean: 1047.75, max: 1171.55
Date: 12-19 at 06:45:26, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 973.98(5), mean: 1014.34, max: 1057.59
Date: 12-19 at 06:46:09, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 786.38, best obj: 973.98(5), mean: 1050.63, max: 1113.97
