Date: 07-12 at 00:47:17, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 1134.90(9) mean: 3280.79, max: 4162.99
Date: 07-12 at 00:48:17, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 962.84(8) mean: 2426.67, max: 3685.73
Date: 07-12 at 00:49:16, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 901.01(8) mean: 2403.10, max: 3613.99
Date: 07-12 at 00:50:14, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 846.07(7) mean: 2396.95, max: 3597.25
Date: 07-12 at 00:51:15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 787.57(6) mean: 2242.48, max: 3356.01
Date: 07-12 at 00:52:14, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 760.26(6) mean: 988.93, max: 1105.53
Date: 07-12 at 00:53:09, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 734.18(6) mean: 897.44, max: 1125.98
Date: 07-12 at 00:54:03, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 718.89(6) mean: 789.32, max: 983.10
Date: 07-12 at 00:54:58, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 661.00(5) mean: 810.05, max: 1010.33
Date: 07-12 at 00:55:53, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 661.00(5) mean: 771.71, max: 994.46
Date: 07-12 at 00:56:46, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 661.00(5) mean: 746.00, max: 911.01
Date: 07-12 at 00:57:41, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 661.00(5) mean: 728.00, max: 827.67
Date: 07-12 at 00:58:33, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 661.00(5) mean: 719.04, max: 825.22
Date: 07-12 at 00:59:25, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 629.52(4) mean: 776.99, max: 993.83
Date: 07-12 at 01:00:16, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 591.56(4) mean: 686.82, max: 743.61
Date: 07-12 at 01:01:10, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 591.56(3) mean: 622.82, max: 656.99
Date: 07-12 at 01:02:02, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 591.56(3) mean: 591.74, max: 594.32
Date: 07-12 at 01:02:57, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56 best obj: 591.56(3) mean: 591.56, max: 591.56
