Date: 07-16 at 09:21:22, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1280.05(14) mean: 3080.63, max: 3881.86
Date: 07-16 at 09:22:26, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1113.46(13) mean: 3032.99, max: 3859.20
Date: 07-16 at 09:23:29, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1062.23(12) mean: 2963.29, max: 3671.37
Date: 07-16 at 09:24:34, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1046.49(12) mean: 2450.89, max: 3531.91
Date: 07-16 at 09:25:37, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1046.49(12) mean: 2242.26, max: 3197.02
Date: 07-16 at 09:26:42, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1046.49(12) mean: 2018.14, max: 3172.26
Date: 07-16 at 09:27:48, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1046.49(12) mean: 1489.95, max: 2853.06
Date: 07-16 at 09:28:53, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 1030.37(13) mean: 1161.37, max: 1258.92
Date: 07-16 at 09:29:55, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 987.29(13) mean: 1136.10, max: 1270.16
Date: 07-16 at 09:30:58, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 986.95(13) mean: 1140.98, max: 1265.18
Date: 07-16 at 09:32:00, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 971.25(13) mean: 1019.43, max: 1061.71
Date: 07-16 at 09:33:01, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 925.70(12) mean: 1006.43, max: 1059.27
Date: 07-16 at 09:34:05, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 925.20(11) mean: 982.40, max: 1024.03
Date: 07-16 at 09:35:04, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 919.76(11) mean: 1009.74, max: 1065.58
Date: 07-16 at 09:36:05, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 919.76(11) mean: 977.83, max: 1026.61
Date: 07-16 at 09:37:06, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 919.76(11) mean: 1011.03, max: 1065.46
Date: 07-16 at 09:38:07, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 915.67(12) mean: 967.58, max: 1017.29
Date: 07-16 at 09:39:10, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 912.19(12) mean: 994.14, max: 1052.12
Date: 07-16 at 09:40:09, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 878.08(11) mean: 943.13, max: 1060.52
Date: 07-16 at 09:41:11, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 874.88(11) mean: 969.25, max: 1115.62
Date: 07-16 at 09:42:11, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 857.22(10) mean: 930.24, max: 983.63
Date: 07-16 at 09:43:12, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 854.95(10) mean: 916.18, max: 1012.45
Date: 07-16 at 09:44:08, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 854.57(10) mean: 896.92, max: 1018.38
Date: 07-16 at 09:45:07, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 854.57(10) mean: 887.10, max: 926.87
Date: 07-16 at 09:46:07, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 883.32, max: 923.45
Date: 07-16 at 09:47:06, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 870.59, max: 908.47
Date: 07-16 at 09:48:04, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 854.56, max: 855.87
Date: 07-16 at 09:49:02, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 858.33, max: 883.48
Date: 07-16 at 09:50:01, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 854.52, max: 855.10
Date: 07-16 at 09:51:01, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 864.27, max: 999.61
Date: 07-16 at 09:52:00, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 874.42, max: 881.05
Date: 07-16 at 09:52:54, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 859.68, max: 909.31
Date: 07-16 at 09:53:51, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 853.35(10) mean: 854.36, max: 867.71
Date: 07-16 at 09:54:51, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 852.98(10) mean: 861.34, max: 973.28
Date: 07-16 at 09:55:48, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 852.98(10) mean: 853.35, max: 853.51
Date: 07-16 at 09:56:47, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 852.98(10) mean: 853.35, max: 853.51
Date: 07-16 at 09:57:49, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 852.98(10) mean: 853.35, max: 853.51
Date: 07-16 at 09:58:55, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78 best obj: 852.98(10) mean: 877.41, max: 1066.27
