Date: 11-27 at 10:27:55, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 1146.81(5), mean: 2517.32, max: 3403.06
Date: 11-27 at 10:28:35, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 1013.04(5), mean: 1986.96, max: 2825.13
Date: 11-27 at 10:29:19, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 1004.00(5), mean: 1299.29, max: 1996.98
Date: 11-27 at 10:30:03, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 1002.03(5), mean: 1231.10, max: 1900.05
Date: 11-27 at 10:30:44, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 971.97(6), mean: 1121.77, max: 1533.26
Date: 11-27 at 10:31:26, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 968.41(6), mean: 1151.23, max: 1571.74
Date: 11-27 at 10:32:12, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 952.86(5), mean: 983.35, max: 1063.13
Date: 11-27 at 10:32:52, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 950.17(5), mean: 1016.40, max: 1054.35
Date: 11-27 at 10:33:36, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 941.18(5), mean: 965.21, max: 995.37
Date: 11-27 at 10:34:15, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 960.23, max: 1003.95
Date: 11-27 at 10:34:56, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 975.10, max: 1026.96
Date: 11-27 at 10:35:38, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 1005.11, max: 1054.08
Date: 11-27 at 10:36:19, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 960.70, max: 975.36
Date: 11-27 at 10:37:02, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 975.54, max: 1013.56
Date: 11-27 at 10:37:46, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 2561.78, max: 3174.32
Date: 11-27 at 10:38:29, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 1302.69, max: 2340.94
Date: 11-27 at 10:39:12, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 1277.72, max: 2139.00
Date: 11-27 at 10:39:57, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 1042.03, max: 1141.20
Date: 11-27 at 10:40:39, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 2403.58, max: 2867.85
Date: 11-27 at 10:41:25, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 874.87, best obj: 937.45(5), mean: 1392.00, max: 2155.38
