Date: 12-26 at 08:21:10, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1143.69(5), mean: 2658.76, max: 3403.06
Date: 12-26 at 08:21:51, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1087.62(4), mean: 2261.91, max: 3065.63
Date: 12-26 at 08:22:21, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1067.08(4), mean: 1841.87, max: 2580.43
Date: 12-26 at 08:22:53, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1055.66(4), mean: 1494.17, max: 2103.87
Date: 12-26 at 08:23:34, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1051.44(4), mean: 1366.89, max: 1934.69
Date: 12-26 at 08:24:03, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1027.70(7), mean: 1103.58, max: 1276.93
Date: 12-26 at 08:24:41, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 993.96(7), mean: 1099.30, max: 1238.40
Date: 12-26 at 08:25:18, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 977.98(7), mean: 1109.42, max: 1240.79
Date: 12-26 at 08:25:58, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 977.98(7), mean: 1127.95, max: 1290.47
Date: 12-26 at 08:26:45, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 977.98(7), mean: 1003.10, max: 1042.10
Date: 12-26 at 08:27:24, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 973.12(7), mean: 1023.00, max: 1093.36
Date: 12-26 at 08:28:07, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 972.15(7), mean: 994.73, max: 1038.40
Date: 12-26 at 08:28:54, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 963.44(6), mean: 977.10, max: 999.25
Date: 12-26 at 08:29:33, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 961.07(6), mean: 971.71, max: 1029.72
Date: 12-26 at 08:30:12, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 960.56(6), mean: 970.96, max: 1006.96
