Date: 12-26 at 05:16:32, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1199.08(5), mean: 2623.32, max: 3233.08
Date: 12-26 at 05:16:59, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1107.61(5), mean: 2073.62, max: 2498.17
Date: 12-26 at 05:17:36, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1097.09(5), mean: 1497.20, max: 2122.25
Date: 12-26 at 05:18:02, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1097.09(5), mean: 1532.01, max: 2081.07
Date: 12-26 at 05:18:36, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1088.16(7), mean: 1182.40, max: 1405.90
Date: 12-26 at 05:19:21, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1048.94(7), mean: 1160.76, max: 1390.17
Date: 12-26 at 05:20:11, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1044.89(7), mean: 1136.48, max: 1401.88
Date: 12-26 at 05:20:56, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1031.89(7), mean: 1124.70, max: 1410.73
Date: 12-26 at 05:21:50, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1019.05(6), mean: 1073.39, max: 1103.95
Date: 12-26 at 05:22:26, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1011.55(6), mean: 1105.48, max: 1189.81
Date: 12-26 at 05:23:08, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1005.21(7), mean: 1051.12, max: 1122.53
Date: 12-26 at 05:23:42, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1053.36, max: 1124.88
Date: 12-26 at 05:24:23, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1025.46, max: 1072.24
Date: 12-26 at 05:24:58, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1019.08, max: 1054.29
Date: 12-26 at 05:25:28, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1053.18, max: 1082.85
Date: 12-26 at 05:26:13, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1051.78, max: 1118.67
Date: 12-26 at 05:26:42, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1318.16, max: 1565.45
Date: 12-26 at 05:27:20, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1158.50, max: 1452.25
Date: 12-26 at 05:27:51, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1039.43, max: 1111.50
Date: 12-26 at 05:28:24, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 982.65(6), mean: 1014.92, max: 1113.46
Date: 12-26 at 05:29:11, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 955.03(6), mean: 1342.87, max: 1650.17
Date: 12-26 at 05:29:37, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 943.73(6), mean: 1262.16, max: 1530.37
