Date: 01-25 at 18:12:09, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1438.42(16), mean: 3214.59, max: 3776.44
Date: 01-25 at 18:12:55, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1214.00(15), mean: 3193.34, max: 3706.32
Date: 01-25 at 18:13:46, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1182.08(15), mean: 3004.42, max: 3602.67
Date: 01-25 at 18:14:39, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1124.92(15), mean: 2963.43, max: 3567.38
Date: 01-25 at 18:15:31, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 2676.28, max: 3581.30
Date: 01-25 at 18:16:32, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1415.07, max: 1609.77
Date: 01-25 at 18:17:21, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1365.05, max: 1639.41
Date: 01-25 at 18:18:12, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1290.10, max: 1564.43
Date: 01-25 at 18:19:07, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1168.82, max: 1278.52
Date: 01-25 at 18:19:56, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 3120.24, max: 3777.06
Date: 01-25 at 18:20:49, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1363.15, max: 1582.77
Date: 01-25 at 18:21:38, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1404.38, max: 1597.95
Date: 01-25 at 18:22:37, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1062.09(14), mean: 1246.70, max: 1395.71
Date: 01-25 at 18:23:28, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1059.13(14), mean: 3141.73, max: 3602.26
Date: 01-25 at 18:24:21, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1051.98(14), mean: 1387.83, max: 1588.86
