Date: 07-12 at 09:53:42, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1669.38(13) mean: 3457.02, max: 3901.53
Date: 07-12 at 09:54:33, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1385.06(13) mean: 3270.10, max: 3708.29
Date: 07-12 at 09:55:29, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1232.85(13) mean: 3287.71, max: 3736.73
Date: 07-12 at 09:56:17, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1114.49(12) mean: 2918.94, max: 3511.70
Date: 07-12 at 09:57:12, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1103.83(12) mean: 2560.97, max: 3297.27
Date: 07-12 at 09:58:14, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1103.83(12) mean: 2436.17, max: 3301.19
Date: 07-12 at 09:59:12, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1097.54(14) mean: 1425.79, max: 3114.84
Date: 07-12 at 10:00:14, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1048.66(13) mean: 1455.62, max: 3151.74
Date: 07-12 at 10:01:09, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1005.74(12) mean: 1469.44, max: 3195.52
Date: 07-12 at 10:02:04, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1003.77(12) mean: 1420.03, max: 3138.41
Date: 07-12 at 10:02:59, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 975.42(12) mean: 1157.56, max: 1359.54
Date: 07-12 at 10:03:55, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 898.48(12) mean: 1098.14, max: 1267.14
Date: 07-12 at 10:04:44, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.95(11) mean: 1030.94, max: 1160.23
Date: 07-12 at 10:05:44, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.95(11) mean: 1059.87, max: 1161.53
Date: 07-12 at 10:06:35, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.95(11) mean: 1010.08, max: 1130.00
Date: 07-12 at 10:07:29, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.95(11) mean: 974.59, max: 1055.13
Date: 07-12 at 10:08:19, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.95(11) mean: 947.39, max: 1034.48
Date: 07-12 at 10:09:14, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.95(11) mean: 947.08, max: 1039.63
Date: 07-12 at 10:10:07, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 834.64(10) mean: 934.29, max: 998.31
Date: 07-12 at 10:10:57, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 908.81, max: 976.70
Date: 07-12 at 10:11:51, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 906.29, max: 976.70
Date: 07-12 at 10:12:36, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 889.15, max: 965.44
Date: 07-12 at 10:13:25, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 869.15, max: 919.74
Date: 07-12 at 10:14:17, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.56, max: 917.64
Date: 07-12 at 10:15:03, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 865.54, max: 907.64
Date: 07-12 at 10:15:51, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 864.26, max: 918.36
Date: 07-12 at 10:16:37, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 841.49, max: 872.19
Date: 07-12 at 10:17:29, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 834.23, max: 872.19
Date: 07-12 at 10:18:17, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.82, max: 872.19
Date: 07-12 at 10:19:02, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.82, max: 872.19
