Date: 08-06 at 19:51:30, iter: 1, new3, Khoo: 1371.69, current_best: 1749.27 best obj: 1749.27(16) mean: 2719.58, max: 3290.11
Date: 08-06 at 20:35:02, iter: 21, new3, Khoo: 1371.69, current_best: 1474.09 best obj: 1474.09(15) mean: 1536.17, max: 1670.67
Date: 08-06 at 20:37:29, iter: 22, new3, Khoo: 1371.69, current_best: 1451.80 best obj: 1451.80(14) mean: 1508.06, max: 1589.97
Date: 08-06 at 20:39:43, iter: 23, new3, Khoo: 1371.69, current_best: 1451.80 best obj: 1451.80(14) mean: 1532.04, max: 1654.57
Date: 08-06 at 20:41:50, iter: 24, new3, Khoo: 1371.69, current_best: 1451.80 best obj: 1451.80(14) mean: 1602.95, max: 1731.12
Date: 08-06 at 20:44:10, iter: 25, new3, Khoo: 1371.69, current_best: 1451.80 best obj: 1451.80(14) mean: 1524.04, max: 1697.64
Date: 08-06 at 20:46:20, iter: 27, new3, Khoo: 1371.69, current_best: 1451.80 best obj: 1451.80(14) mean: 1670.13, max: 1865.66
Date: 08-06 at 20:48:38, iter: 28, new3, Khoo: 1371.69, current_best: 1443.38 best obj: 1443.38(14) mean: 1610.47, max: 1826.17
Date: 08-06 at 20:51:03, iter: 29, new3, Khoo: 1371.69, current_best: 1433.81 best obj: 1433.81(14) mean: 1569.87, max: 1831.15
Date: 08-06 at 20:53:21, iter: 30, new3, Khoo: 1371.69, current_best: 1422.56 best obj: 1422.56(14) mean: 1495.38, max: 1570.90
Date: 08-06 at 20:55:37, iter: 31, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1490.26, max: 1596.53
Date: 08-06 at 20:57:49, iter: 32, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1522.69, max: 1632.46
Date: 08-06 at 21:00:00, iter: 33, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1592.33, max: 1715.23
Date: 08-06 at 21:02:30, iter: 34, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1539.00, max: 1710.05
Date: 08-06 at 21:04:51, iter: 36, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1627.36, max: 1825.40
Date: 08-06 at 21:07:08, iter: 37, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1563.23, max: 1778.83
Date: 08-06 at 21:09:29, iter: 38, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1482.20, max: 1635.55
Date: 08-06 at 21:11:51, iter: 39, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1510.25, max: 1664.49
Date: 08-06 at 21:14:18, iter: 41, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(14) mean: 1591.06, max: 1857.19
Date: 08-06 at 21:17:10, iter: 43, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1420.34(15) mean: 1507.54, max: 1724.50
Date: 08-06 at 21:19:18, iter: 44, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1480.63(15) mean: 1631.34, max: 1850.46
Date: 08-06 at 21:21:39, iter: 45, new3, Khoo: 1371.69, current_best: 1420.34 best obj: 1434.12(15) mean: 1570.15, max: 1833.52
Date: 08-06 at 21:23:55, iter: 46, new3, Khoo: 1371.69, current_best: 1419.21 best obj: 1419.21(14) mean: 1460.67, max: 1521.84
Date: 08-06 at 21:26:12, iter: 47, new3, Khoo: 1371.69, current_best: 1419.21 best obj: 1419.21(14) mean: 1472.06, max: 1567.54
Date: 08-06 at 21:28:22, iter: 48, new3, Khoo: 1371.69, current_best: 1419.21 best obj: 1419.21(14) mean: 1457.39, max: 1539.26
Date: 08-06 at 21:30:41, iter: 49, new3, Khoo: 1371.69, current_best: 1419.21 best obj: 1419.21(14) mean: 1468.93, max: 1588.12
Date: 08-06 at 21:32:50, iter: 51, new3, Khoo: 1371.69, current_best: 1419.21 best obj: 1419.21(14) mean: 1554.59, max: 1803.98
Date: 08-06 at 21:35:00, iter: 52, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1485.31, max: 1796.50
Date: 08-06 at 21:37:13, iter: 53, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1457.84, max: 1570.17
Date: 08-06 at 21:39:20, iter: 54, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1474.21, max: 1643.06
Date: 08-06 at 21:41:29, iter: 55, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1473.47, max: 1715.88
Date: 08-06 at 21:43:49, iter: 57, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1501.54, max: 1794.14
Date: 08-06 at 21:46:00, iter: 58, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1461.01, max: 1697.99
Date: 08-06 at 21:48:17, iter: 59, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1442.71, max: 1537.58
Date: 08-06 at 21:50:35, iter: 60, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1456.94, max: 1544.95
Date: 08-06 at 21:52:58, iter: 62, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(14) mean: 1471.51, max: 1752.19
Date: 08-06 at 21:55:32, iter: 64, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.01(15) mean: 1479.83, max: 1844.78
Date: 08-06 at 21:57:35, iter: 65, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1436.18(15) mean: 1591.42, max: 1909.88
Date: 08-06 at 21:59:47, iter: 66, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1436.18(15) mean: 1574.96, max: 1838.25
Date: 08-06 at 22:02:08, iter: 68, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1436.18(15) mean: 1639.24, max: 1946.70
Date: 08-06 at 22:04:18, iter: 69, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1436.18(15) mean: 1650.84, max: 1953.82
Date: 08-06 at 22:06:29, iter: 70, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1428.62(15) mean: 1532.65, max: 1775.11
Date: 08-06 at 22:08:42, iter: 71, new3, Khoo: 1371.69, current_best: 1419.01 best obj: 1419.28(14) mean: 1516.52, max: 1605.98
Date: 08-06 at 22:10:47, iter: 72, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1455.39, max: 1577.49
Date: 08-06 at 22:13:02, iter: 73, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1462.22, max: 1599.62
Date: 08-06 at 22:15:12, iter: 74, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1458.09, max: 1632.19
Date: 08-06 at 22:17:06, iter: 75, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1484.72, max: 1663.95
Date: 08-06 at 22:19:25, iter: 77, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1482.16, max: 1619.15
Date: 08-06 at 22:21:33, iter: 78, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1443.54, max: 1611.71
Date: 08-06 at 22:23:42, iter: 79, new3, Khoo: 1371.69, current_best: 1418.67 best obj: 1418.67(14) mean: 1436.64, max: 1471.39
Date: 08-06 at 22:25:40, iter: 80, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1454.63, max: 1534.89
Date: 08-06 at 22:27:45, iter: 81, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1476.38, max: 1601.85
Date: 08-06 at 22:29:48, iter: 82, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1445.77, max: 1593.09
Date: 08-06 at 22:31:54, iter: 83, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1434.12, max: 1484.66
Date: 08-06 at 22:34:10, iter: 85, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1475.61, max: 1691.75
Date: 08-06 at 22:36:14, iter: 86, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1447.60, max: 1620.26
Date: 08-06 at 22:38:17, iter: 87, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1438.01, max: 1577.23
Date: 08-06 at 22:40:24, iter: 88, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1428.70, max: 1592.11
Date: 08-06 at 22:42:37, iter: 90, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(14) mean: 1452.16, max: 1570.72
Date: 08-06 at 22:45:03, iter: 92, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1417.54(15) mean: 1424.07, max: 1453.83
Date: 08-06 at 22:47:05, iter: 93, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.29(15) mean: 1601.79, max: 1785.17
Date: 08-06 at 22:49:14, iter: 94, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.18(15) mean: 1607.07, max: 1887.31
Date: 08-06 at 22:51:31, iter: 96, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.18(15) mean: 1629.33, max: 1980.13
Date: 08-06 at 22:53:41, iter: 97, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.18(15) mean: 1592.97, max: 1775.47
Date: 08-06 at 22:55:54, iter: 98, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.18(15) mean: 1594.75, max: 1808.08
Date: 08-06 at 22:57:58, iter: 99, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.18(15) mean: 1592.61, max: 1807.28
Date: 08-06 at 23:00:11, iter: 101, new3, Khoo: 1371.69, current_best: 1417.54 best obj: 1567.18(15) mean: 1683.62, max: 1876.88
Date: 08-06 at 23:02:13, iter: 102, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1444.64, max: 1567.18
Date: 08-06 at 23:04:14, iter: 103, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1461.47, max: 1603.78
Date: 08-06 at 23:06:17, iter: 104, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1440.52, max: 1567.18
Date: 08-06 at 23:08:14, iter: 105, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1441.42, max: 1573.17
Date: 08-06 at 23:10:28, iter: 107, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1465.75, max: 1651.00
Date: 08-06 at 23:12:30, iter: 108, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1446.69, max: 1662.74
Date: 08-06 at 23:14:29, iter: 109, new3, Khoo: 1371.69, current_best: 1417.43 best obj: 1417.43(14) mean: 1441.04, max: 1544.90
Date: 08-06 at 23:16:25, iter: 110, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1442.84, max: 1622.58
Date: 08-06 at 23:18:19, iter: 111, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1443.29, max: 1609.76
Date: 08-06 at 23:20:23, iter: 112, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1447.45, max: 1634.40
Date: 08-06 at 23:22:37, iter: 113, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1432.05, max: 1501.54
Date: 08-06 at 23:25:07, iter: 115, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1462.03, max: 1629.79
Date: 08-06 at 23:27:19, iter: 116, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1432.83, max: 1530.59
Date: 08-06 at 23:29:29, iter: 117, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1447.07, max: 1579.65
Date: 08-06 at 23:31:50, iter: 118, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1435.04, max: 1514.31
Date: 08-06 at 23:34:16, iter: 120, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1452.14, max: 1679.87
Date: 08-06 at 23:37:04, iter: 122, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(15) mean: 1447.08, max: 1640.02
Date: 08-06 at 23:39:21, iter: 123, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.79(14) mean: 1498.99, max: 1653.00
Date: 08-06 at 23:41:43, iter: 124, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1495.96, max: 1720.19
Date: 08-06 at 23:44:16, iter: 126, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1509.49, max: 1691.23
Date: 08-06 at 23:46:31, iter: 127, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1482.38, max: 1544.03
Date: 08-06 at 23:48:46, iter: 128, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1479.16, max: 1587.14
Date: 08-06 at 23:51:04, iter: 129, new3, Khoo: 1371.69, current_best: 1416.30 best obj: 1416.30(14) mean: 1474.78, max: 1615.19
Date: 08-06 at 23:53:21, iter: 130, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1467.42, max: 1572.83
Date: 08-06 at 23:55:39, iter: 131, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1546.84, max: 1661.88
Date: 08-06 at 23:58:10, iter: 132, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1472.51, max: 1544.77
Date: 08-07 at 00:00:21, iter: 133, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1485.94, max: 1551.54
Date: 08-07 at 00:02:45, iter: 135, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1536.48, max: 1697.04
Date: 08-07 at 00:05:13, iter: 136, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1516.45, max: 1711.37
Date: 08-07 at 00:07:28, iter: 137, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1492.77, max: 1749.81
Date: 08-07 at 00:09:47, iter: 138, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1467.26, max: 1538.02
Date: 08-07 at 00:12:29, iter: 140, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(14) mean: 1453.51, max: 1724.12
Date: 08-07 at 00:15:01, iter: 142, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1412.84(15) mean: 1432.31, max: 1491.27
Date: 08-07 at 00:17:19, iter: 143, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1566.60, max: 1683.83
Date: 08-07 at 00:19:44, iter: 144, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1546.30, max: 1661.58
Date: 08-07 at 00:22:24, iter: 146, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1582.37, max: 1839.72
Date: 08-07 at 00:24:43, iter: 147, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1554.61, max: 1886.02
Date: 08-07 at 00:27:06, iter: 148, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1564.49, max: 1937.75
Date: 08-07 at 00:29:22, iter: 149, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1544.13, max: 1650.16
Date: 08-07 at 00:31:57, iter: 151, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1556.01, max: 1711.90
Date: 08-07 at 00:34:10, iter: 152, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1598.60, max: 1738.93
Date: 08-07 at 00:36:53, iter: 154, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(16) mean: 1577.34, max: 1777.99
Date: 08-07 at 00:39:16, iter: 155, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1522.59(15) mean: 1665.67, max: 1837.39
Date: 08-07 at 00:41:39, iter: 157, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1422.83(14) mean: 1558.95, max: 1841.08
Date: 08-07 at 00:43:49, iter: 158, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1422.83(14) mean: 1619.82, max: 1897.80
Date: 08-07 at 00:46:04, iter: 159, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1420.24(14) mean: 1567.67, max: 1946.69
Date: 08-07 at 00:48:13, iter: 160, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1420.24(14) mean: 1610.44, max: 2026.62
Date: 08-07 at 00:50:28, iter: 162, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.55(14) mean: 1535.33, max: 1946.31
Date: 08-07 at 00:52:43, iter: 163, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.55(14) mean: 1548.09, max: 1922.31
Date: 08-07 at 00:55:02, iter: 164, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.55(14) mean: 1498.60, max: 1864.49
Date: 08-07 at 00:57:37, iter: 166, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.55(17) mean: 1470.27, max: 1596.95
Date: 08-07 at 01:00:03, iter: 168, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1630.93, max: 2100.41
Date: 08-07 at 01:02:18, iter: 170, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1975.56, max: 2954.29
Date: 08-07 at 01:04:34, iter: 171, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1565.03, max: 1718.47
Date: 08-07 at 01:06:37, iter: 172, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1596.29, max: 1809.24
Date: 08-07 at 01:08:55, iter: 174, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1688.40, max: 2137.23
Date: 08-07 at 01:11:04, iter: 175, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1649.82, max: 2171.61
Date: 08-07 at 01:13:15, iter: 176, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1528.31, max: 2106.20
Date: 08-07 at 01:15:27, iter: 177, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1415.75(14) mean: 1489.38, max: 1592.50
Date: 08-07 at 01:18:14, iter: 180, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1490.35(15) mean: 1644.60, max: 1922.93
Date: 08-07 at 01:20:28, iter: 181, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1452.42(14) mean: 1558.62, max: 1934.40
Date: 08-07 at 01:22:38, iter: 182, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1450.91(14) mean: 1574.24, max: 1937.17
Date: 08-07 at 01:24:54, iter: 183, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1445.08(15) mean: 1535.30, max: 1738.27
Date: 08-07 at 01:27:12, iter: 185, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1434.71(15) mean: 1622.16, max: 2023.95
Date: 08-07 at 01:29:24, iter: 186, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1421.31(14) mean: 1543.72, max: 1762.37
Date: 08-07 at 01:31:34, iter: 187, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1421.31(14) mean: 1511.00, max: 1774.88
Date: 08-07 at 01:33:48, iter: 188, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1416.62(14) mean: 1468.56, max: 1577.14
Date: 08-07 at 01:36:07, iter: 190, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1416.62(14) mean: 1539.29, max: 1740.38
Date: 08-07 at 01:38:47, iter: 192, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1416.02(16) mean: 1469.26, max: 1651.77
Date: 08-07 at 01:40:56, iter: 193, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1508.52(15) mean: 1665.84, max: 1913.68
Date: 08-07 at 01:43:25, iter: 194, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1487.87(15) mean: 1622.60, max: 1959.33
Date: 08-07 at 01:45:34, iter: 196, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1472.81(15) mean: 1762.21, max: 2176.78
Date: 08-07 at 01:47:54, iter: 197, new3, Khoo: 1371.69, current_best: 1412.84 best obj: 1468.78(15) mean: 1685.91, max: 2134.40
