Date: 07-07 at 01:08:48, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1419.93(17) mean: 2114.20, max: 2959.38
Date: 07-07 at 01:10:44, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1367.08(17) mean: 2058.84, max: 2932.93
Date: 07-07 at 01:12:42, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1338.84(17) mean: 1968.40, max: 2975.51
Date: 07-07 at 01:14:41, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.53(17) mean: 1781.82, max: 2932.17
Date: 07-07 at 01:16:38, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.53(17) mean: 1558.90, max: 2400.09
Date: 07-07 at 01:18:40, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.53(17) mean: 1495.09, max: 1669.06
Date: 07-07 at 01:20:39, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.53(17) mean: 1470.95, max: 1594.42
Date: 07-07 at 01:22:38, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.53(17) mean: 1461.09, max: 1585.16
Date: 07-07 at 01:24:39, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1304.11(17) mean: 1462.11, max: 1615.82
Date: 07-07 at 01:26:37, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1354.86, max: 1401.77
Date: 07-07 at 01:28:28, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1384.48, max: 1448.54
Date: 07-07 at 01:30:19, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1353.16, max: 1393.33
Date: 07-07 at 01:32:17, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1380.89, max: 1429.98
Date: 07-07 at 01:34:11, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1335.59, max: 1381.41
Date: 07-07 at 01:36:06, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1377.20, max: 1432.77
Date: 07-07 at 01:37:53, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.36(16) mean: 1333.69, max: 1379.62
