Date: 07-06 at 15:12:15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1435.65(18) mean: 2265.94, max: 2983.02
Date: 07-06 at 15:14:22, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1391.22(18) mean: 1943.87, max: 2834.06
Date: 07-06 at 15:16:35, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1357.57(17) mean: 1917.65, max: 2853.64
Date: 07-06 at 15:18:43, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1357.57(17) mean: 1886.45, max: 2782.71
Date: 07-06 at 15:20:50, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1357.57(17) mean: 1786.55, max: 2763.09
Date: 07-06 at 15:22:59, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1357.57(17) mean: 1680.27, max: 2571.58
Date: 07-06 at 15:25:04, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1357.57(17) mean: 1614.47, max: 2420.54
Date: 07-06 at 15:27:12, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1357.57(17) mean: 1538.94, max: 2262.18
Date: 07-06 at 15:29:20, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1350.15(17) mean: 1498.26, max: 2282.69
Date: 07-06 at 15:31:26, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1330.17(17) mean: 1422.82, max: 1554.03
Date: 07-06 at 15:33:34, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1398.33, max: 1468.20
Date: 07-06 at 15:35:41, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1458.83, max: 1531.34
Date: 07-06 at 15:37:52, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1424.15, max: 1507.38
Date: 07-06 at 15:39:57, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1433.03, max: 1523.71
Date: 07-06 at 15:41:56, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1431.80, max: 1557.78
Date: 07-06 at 15:43:58, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1426.62, max: 1554.85
Date: 07-06 at 15:46:04, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1468.80, max: 1606.39
Date: 07-06 at 15:48:08, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1381.28, max: 1434.02
Date: 07-06 at 15:50:17, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1418.43, max: 1468.43
Date: 07-06 at 15:52:17, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1428.41, max: 1512.70
Date: 07-06 at 15:54:23, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1436.62, max: 1574.86
Date: 07-06 at 15:56:32, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1472.46, max: 1625.33
Date: 07-06 at 15:58:34, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.06(17) mean: 1459.53, max: 1669.42
Date: 07-06 at 16:00:38, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1319.22(17) mean: 1375.25, max: 1530.45
Date: 07-06 at 16:02:36, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1301.07(17) mean: 1354.49, max: 1466.36
Date: 07-06 at 16:04:32, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1301.07(17) mean: 1376.01, max: 1427.73
Date: 07-06 at 16:06:35, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1301.07(17) mean: 1410.09, max: 1451.63
Date: 07-06 at 16:08:40, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1301.07(17) mean: 1335.47, max: 1422.26
Date: 07-06 at 16:10:47, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1299.11(17) mean: 1346.81, max: 1384.15
Date: 07-06 at 16:12:47, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1299.11(17) mean: 1328.90, max: 1383.92
Date: 07-06 at 16:14:42, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1299.11(17) mean: 1329.80, max: 1427.87
Date: 07-06 at 16:16:45, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1299.11(17) mean: 1334.70, max: 1388.17
Date: 07-06 at 16:18:43, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1299.11(17) mean: 1347.25, max: 1429.51
Date: 07-06 at 16:20:48, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1297.39(17) mean: 1335.80, max: 1420.13
Date: 07-06 at 16:22:52, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1294.75(17) mean: 1351.66, max: 1466.88
Date: 07-06 at 16:24:58, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1293.97(17) mean: 1316.80, max: 1365.62
Date: 07-06 at 16:27:00, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1293.97(17) mean: 1353.96, max: 1406.70
