Date: 07-26 at 07:24:14, #particle: 30, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1457.19(5), mean: 2374.89, max: 3151.62
Date: 07-26 at 07:25:33, #particle: 30, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1388.04(5), mean: 2064.86, max: 2713.06
Date: 07-26 at 07:27:17, #particle: 30, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1350.59(5), mean: 1831.12, max: 2375.69
Date: 07-26 at 07:28:34, #particle: 30, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1349.50(5), mean: 1662.31, max: 2126.60
Date: 07-26 at 07:30:45, #particle: 30, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1338.29(9), mean: 1579.52, max: 2127.62
Date: 07-26 at 07:32:56, #particle: 30, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1300.86(6), mean: 1567.56, max: 2132.21
Date: 07-26 at 07:34:12, #particle: 30, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1289.20(6), mean: 1609.71, max: 2072.60
Date: 07-26 at 07:36:12, #particle: 30, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1269.64(9), mean: 1381.22, max: 1608.07
Date: 07-26 at 07:37:50, #particle: 30, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1230.92(9), mean: 1454.95, max: 1623.41
Date: 07-26 at 07:39:46, #particle: 30, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1225.15(9), mean: 1478.06, max: 1633.40
Date: 07-26 at 07:41:51, #particle: 30, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1223.63(9), mean: 1352.99, max: 1612.90
Date: 07-26 at 07:43:57, #particle: 30, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1215.61(9), mean: 1274.88, max: 1367.24
Date: 07-26 at 07:45:39, #particle: 30, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1209.55(8), mean: 1316.50, max: 1421.19
Date: 07-26 at 07:47:40, #particle: 30, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1209.00(9), mean: 1303.11, max: 1408.25
Date: 07-26 at 07:49:44, #particle: 30, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1190.41(8), mean: 1242.21, max: 1312.24
Date: 07-26 at 07:51:40, #particle: 30, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1177.74(8), mean: 1280.63, max: 1353.83
Date: 07-26 at 07:53:17, #particle: 30, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1171.69(8), mean: 1330.92, max: 1446.62
Date: 07-26 at 07:55:13, #particle: 30, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1164.59(8), mean: 1312.44, max: 1477.65
Date: 07-26 at 07:57:09, #particle: 30, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1164.15(8), mean: 1227.01, max: 1406.48
Date: 07-26 at 07:58:54, #particle: 30, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1164.15(8), mean: 1231.40, max: 1429.51
Date: 07-26 at 08:00:55, #particle: 30, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1163.19(8), mean: 1180.89, max: 1270.98
Date: 07-26 at 08:02:48, #particle: 30, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1162.90(8), mean: 1181.66, max: 1306.33
Date: 07-26 at 08:04:29, #particle: 30, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1162.90(8), mean: 1202.13, max: 1335.45
Date: 07-26 at 08:06:05, #particle: 30, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1162.90(8), mean: 1229.86, max: 1405.52
Date: 07-26 at 08:08:00, #particle: 30, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1162.90(8), mean: 1187.82, max: 1433.88
Date: 07-26 at 08:09:38, #particle: 30, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1162.90(8), mean: 1206.56, max: 1236.02
Date: 07-26 at 08:11:37, #particle: 30, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1161.67(8), mean: 1452.85, max: 1714.14
Date: 07-26 at 08:13:17, #particle: 30, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1161.19(8), mean: 1420.85, max: 1648.30
Date: 07-26 at 08:15:11, #particle: 30, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1155.09(7), mean: 1226.50, max: 1327.37
Date: 07-26 at 08:17:09, #particle: 30, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1144.10(7), mean: 1200.69, max: 1287.97
Date: 07-26 at 08:18:47, #particle: 30, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1144.10(7), mean: 1243.02, max: 1326.10
Date: 07-26 at 08:20:29, #particle: 30, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1144.10(7), mean: 1202.75, max: 1280.34
Date: 07-26 at 08:22:22, #particle: 30, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1144.10(7), mean: 1190.71, max: 1283.76
Date: 07-26 at 08:23:55, #particle: 30, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1129.46(7), mean: 1182.29, max: 1299.54
Date: 07-26 at 08:25:55, #particle: 30, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1126.53(7), mean: 1201.20, max: 1284.44
Date: 07-26 at 08:27:35, #particle: 30, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1116.99(6), mean: 1202.94, max: 1299.91
Date: 07-26 at 08:29:03, #particle: 30, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1227.29, max: 1412.25
Date: 07-26 at 08:30:36, #particle: 30, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1171.90, max: 1237.83
Date: 07-26 at 08:32:07, #particle: 30, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1171.57, max: 1313.36
Date: 07-26 at 08:34:00, #particle: 30, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1166.68, max: 1325.43
Date: 07-26 at 08:35:23, #particle: 30, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1199.90, max: 1307.01
Date: 07-26 at 08:37:01, #particle: 30, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1382.61, max: 1819.63
Date: 07-26 at 08:38:56, #particle: 30, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1242.73, max: 1820.91
Date: 07-26 at 08:40:21, #particle: 30, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1236.74, max: 1427.48
Date: 07-26 at 08:41:57, #particle: 30, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1111.26(6), mean: 1213.38, max: 1376.88
Date: 07-26 at 08:43:29, #particle: 30, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1109.89(6), mean: 1446.30, max: 1687.45
Date: 07-26 at 08:45:15, #particle: 30, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1108.67(6), mean: 1290.33, max: 1688.74
Date: 07-26 at 08:46:38, #particle: 30, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1105.03(6), mean: 1268.65, max: 1599.17
Date: 07-26 at 08:48:09, #particle: 30, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1105.03(6), mean: 1203.36, max: 1532.15
Date: 07-26 at 08:49:37, #particle: 30, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1105.03(6), mean: 1222.51, max: 1565.13
Date: 07-26 at 08:51:03, #particle: 30, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1105.03(6), mean: 1156.96, max: 1357.47
Date: 07-26 at 08:52:32, #particle: 30, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1105.03(6), mean: 1132.41, max: 1246.89
Date: 07-26 at 08:54:20, #particle: 30, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1105.03(6), mean: 1404.07, max: 1731.40
