Date: 07-20 at 00:15:45, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1841.78(23) mean: 2549.27, max: 2822.39
Date: 07-20 at 00:16:14, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.05(23) mean: 2537.22, max: 2798.84
Date: 07-20 at 00:16:45, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 2545.66, max: 2807.29
Date: 07-20 at 00:17:17, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 2549.22, max: 2810.04
Date: 07-20 at 00:17:50, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 2290.89, max: 2672.40
Date: 07-20 at 00:18:22, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 2100.16, max: 2697.59
Date: 07-20 at 00:18:52, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 1969.12, max: 2628.66
Date: 07-20 at 00:19:21, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 1967.21, max: 2674.67
Date: 07-20 at 00:19:45, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 1955.12, max: 2696.03
Date: 07-20 at 00:20:08, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 1903.04, max: 2039.04
Date: 07-20 at 00:20:31, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1761.01(23) mean: 1901.30, max: 2041.36
Date: 07-20 at 00:20:57, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1759.75(24) mean: 1866.76, max: 2045.00
Date: 07-20 at 00:21:26, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1702.80(22) mean: 1785.35, max: 1835.74
