Date: 12-20 at 07:26:11, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1252.38(12), mean: 2155.61, max: 2552.40
Date: 12-20 at 07:27:08, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1232.86(12), mean: 2159.56, max: 2556.48
Date: 12-20 at 07:28:04, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1171.11(14), mean: 2069.38, max: 2518.10
Date: 12-20 at 07:29:03, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1136.10(14), mean: 2107.00, max: 2540.96
Date: 12-20 at 07:30:02, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1114.27(14), mean: 2039.64, max: 2518.49
Date: 12-20 at 07:31:13, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1087.37(13), mean: 1243.87, max: 1335.28
Date: 12-20 at 07:32:16, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1083.58(13), mean: 1170.30, max: 1284.92
Date: 12-20 at 07:33:15, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1081.93(13), mean: 1192.56, max: 1296.41
Date: 12-20 at 07:34:09, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1081.93(13), mean: 1234.89, max: 1330.84
Date: 12-20 at 07:35:00, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1081.93(13), mean: 1234.50, max: 1346.57
Date: 12-20 at 07:36:01, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1061.84(12), mean: 1116.46, max: 1203.76
Date: 12-20 at 07:36:54, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1043.90(12), mean: 1088.21, max: 1162.10
Date: 12-20 at 07:37:45, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1018.06(11), mean: 1104.69, max: 1178.06
Date: 12-20 at 07:38:42, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1010.94(11), mean: 1072.95, max: 1204.50
Date: 12-20 at 07:39:30, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1010.54(11), mean: 1109.41, max: 1256.55
Date: 12-20 at 07:40:22, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1009.75(11), mean: 1098.75, max: 1290.05
Date: 12-20 at 07:41:19, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1006.75(11), mean: 1049.07, max: 1084.47
Date: 12-20 at 07:42:09, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1006.75(11), mean: 1083.41, max: 1133.47
Date: 12-20 at 07:43:01, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1001.40(11), mean: 1084.16, max: 1162.64
Date: 12-20 at 07:43:58, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1038.66, max: 1082.29
Date: 12-20 at 07:44:48, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1063.36, max: 1114.02
Date: 12-20 at 07:45:38, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1058.84, max: 1128.33
Date: 12-20 at 07:46:33, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1049.33, max: 1143.40
Date: 12-20 at 07:47:30, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1058.38, max: 1116.60
Date: 12-20 at 07:48:21, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1052.48, max: 1187.17
Date: 12-20 at 07:49:15, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 1000.63(11), mean: 1044.52, max: 1209.73
Date: 12-20 at 07:50:11, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1026.56, max: 1054.38
Date: 12-20 at 07:50:59, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1046.24, max: 1088.52
Date: 12-20 at 07:51:51, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1029.51, max: 1060.11
Date: 12-20 at 07:52:45, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1028.04, max: 1057.04
Date: 12-20 at 07:53:41, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1044.31, max: 1102.25
Date: 12-20 at 07:54:31, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1034.56, max: 1070.78
Date: 12-20 at 07:55:24, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 998.82(11), mean: 1035.92, max: 1097.27
Date: 12-20 at 07:56:18, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 991.49(11), mean: 1010.25, max: 1062.44
Date: 12-20 at 07:57:13, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 991.49(11), mean: 1006.52, max: 1102.58
Date: 12-20 at 07:58:05, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 953.63, best obj: 991.49(11), mean: 997.42, max: 1002.19
